timestamp,road_id,vehicle_count,avg_speed,congestion_level
2025-03-31 10:03:33,15,0,13.89,0
2025-03-31 10:03:33,16,0,13.89,0
2025-03-31 10:03:33,17,0,13.89,0
2025-03-31 10:03:33,18,0,13.89,0
2025-03-31 10:03:33,19,0,13.89,0
2025-03-31 10:03:33,2,1,3.7815233460394664,0.07
2025-03-31 10:03:33,20,0,13.89,0
2025-03-31 10:03:33,21,0,13.89,0
2025-03-31 10:03:33,22,1,3.8531645497307183,0.07
2025-03-31 10:03:33,23,0,13.89,0
2025-03-31 10:03:33,24,1,4.551603665878065,0.07
2025-03-31 10:03:33,25,0,13.89,0
2025-03-31 10:03:33,26,0,13.89,0
2025-03-31 10:03:33,27,1,3.444353227247484,0.07
2025-03-31 10:03:33,28,0,13.89,0
2025-03-31 10:03:33,29,0,13.89,0
2025-03-31 10:03:33,3,1,3.837897843681276,0.07
2025-03-31 10:03:33,30,1,4.443493659212255,0.07
2025-03-31 10:03:33,31,0,13.89,0
2025-03-31 10:03:33,32,0,13.89,0
2025-03-31 10:03:33,4,0,13.89,0
2025-03-31 10:03:33,5,0,13.89,0
2025-03-31 10:03:33,6,0,13.89,0
2025-03-31 10:03:33,7,1,4.624560395441949,0.07
2025-03-31 10:03:33,8,0,13.89,0
2025-03-31 10:03:33,9,1,4.150746611505747,0.07
2025-03-31 10:03:34,1,0,13.89,0
2025-03-31 10:03:34,10,0,13.89,0
2025-03-31 10:03:34,11,0,13.89,0
2025-03-31 10:03:34,12,0,13.89,0
2025-03-31 10:03:34,13,0,13.89,0
2025-03-31 10:03:34,14,0,13.89,0
2025-03-31 10:03:34,15,0,13.89,0
2025-03-31 10:03:34,16,0,13.89,0
2025-03-31 10:03:34,17,0,13.89,0
2025-03-31 10:03:34,18,0,13.89,0
2025-03-31 10:03:34,19,0,13.89,0
2025-03-31 10:03:34,2,2,3.1165636838646606,0.13
2025-03-31 10:03:34,20,0,13.89,0
2025-03-31 10:03:34,21,0,13.89,0
2025-03-31 10:03:34,22,2,3.0963760650251064,0.13
2025-03-31 10:03:34,23,0,13.89,0
2025-03-31 10:03:34,24,2,3.188870059035253,0.13
2025-03-31 10:03:34,25,0,13.89,0
2025-03-31 10:03:34,26,0,13.89,0
2025-03-31 10:03:34,27,2,2.542867584177293,0.13
2025-03-31 10:03:34,28,0,13.89,0
2025-03-31 10:03:34,29,0,13.89,0
2025-03-31 10:03:34,3,2,2.685182970645837,0.13
2025-03-31 10:03:34,30,2,2.912674476299435,0.13
2025-03-31 10:03:34,31,0,13.89,0
2025-03-31 10:03:34,32,0,13.89,0
2025-03-31 10:03:34,4,0,13.89,0
2025-03-31 10:03:34,5,0,13.89,0
2025-03-31 10:03:34,6,0,13.89,0
2025-03-31 10:03:34,7,2,2.9815584024298007,0.13
2025-03-31 10:03:34,8,0,13.89,0
2025-03-31 10:03:34,9,2,2.850278441468254,0.13
2025-03-31 10:03:35,1,0,13.89,0
2025-03-31 10:03:35,10,0,13.89,0
2025-03-31 10:03:35,11,0,13.89,0
2025-03-31 10:03:35,12,0,13.89,0
2025-03-31 10:03:35,13,0,13.89,0
2025-03-31 10:03:35,14,0,13.89,0
2025-03-31 10:03:35,15,0,13.89,0
2025-03-31 10:03:35,16,0,13.89,0
2025-03-31 10:03:35,17,0,13.89,0
2025-03-31 10:03:35,18,0,13.89,0
2025-03-31 10:03:35,19,0,13.89,0
2025-03-31 10:03:35,2,2,5.198013348330278,0.13
2025-03-31 10:03:35,20,0,13.89,0
2025-03-31 10:03:35,21,0,13.89,0
2025-03-31 10:03:35,22,2,5.198006123513915,0.13
2025-03-31 10:03:35,23,0,13.89,0
2025-03-31 10:03:35,24,2,5.479492711578495,0.13
2025-03-31 10:03:35,25,0,13.89,0
2025-03-31 10:03:35,26,0,13.89,0
2025-03-31 10:03:35,27,2,4.807460321031977,0.13
2025-03-31 10:03:35,28,0,13.89,0
2025-03-31 10:03:35,29,0,13.89,0
2025-03-31 10:03:35,3,2,4.619930118857883,0.13
2025-03-31 10:03:35,30,2,4.82534703827696,0.13
2025-03-31 10:03:35,31,0,13.89,0
2025-03-31 10:03:35,32,0,13.89,0
2025-03-31 10:03:35,4,0,13.89,0
2025-03-31 10:03:35,5,0,13.89,0
2025-03-31 10:03:35,6,0,13.89,0
2025-03-31 10:03:35,7,2,4.478901302546729,0.13
2025-03-31 10:03:35,8,0,13.89,0
2025-03-31 10:03:35,9,2,4.919684999319726,0.13
2025-03-31 10:03:36,1,0,13.89,0
2025-03-31 10:03:36,10,0,13.89,0
2025-03-31 10:03:36,11,0,13.89,0
2025-03-31 10:03:36,12,0,13.89,0
2025-03-31 10:03:36,13,0,13.89,0
2025-03-31 10:03:36,14,0,13.89,0
2025-03-31 10:03:36,15,0,13.89,0
2025-03-31 10:03:36,16,0,13.89,0
2025-03-31 10:03:36,17,0,13.89,0
2025-03-31 10:03:36,18,0,13.89,0
2025-03-31 10:03:36,19,0,13.89,0
2025-03-31 10:03:36,2,2,6.965371288708411,0.13
2025-03-31 10:03:36,20,0,13.89,0
2025-03-31 10:03:36,21,0,13.89,0
2025-03-31 10:03:36,22,2,6.209588629809986,0.13
2025-03-31 10:03:36,23,0,13.89,0
2025-03-31 10:03:36,24,1,4.197394041297957,0.07
2025-03-31 10:03:36,25,0,13.89,0
2025-03-31 10:03:36,26,0,13.89,0
2025-03-31 10:03:36,27,2,6.365430777752772,0.13
2025-03-31 10:03:36,28,0,13.89,0
2025-03-31 10:03:36,29,0,13.89,0
2025-03-31 10:03:36,3,2,5.634423964721463,0.13
2025-03-31 10:03:36,30,2,4.684985234245191,0.13
2025-03-31 10:03:36,31,0,13.89,0
2025-03-31 10:03:36,32,0,13.89,0
2025-03-31 10:03:36,4,0,13.89,0
2025-03-31 10:03:36,5,0,13.89,0
2025-03-31 10:03:36,6,0,13.89,0
2025-03-31 10:03:36,7,2,5.762801158252637,0.13
2025-03-31 10:03:36,8,0,13.89,0
2025-03-31 10:03:36,9,2,6.792714488436468,0.13
2025-03-31 10:03:37,1,0,13.89,0
2025-03-31 10:03:37,10,0,13.89,0
2025-03-31 10:03:37,11,0,13.89,0
2025-03-31 10:03:37,12,0,13.89,0
2025-03-31 10:03:37,13,0,13.89,0
2025-03-31 10:03:37,14,0,13.89,0
2025-03-31 10:03:37,15,0,13.89,0
2025-03-31 10:03:37,16,0,13.89,0
2025-03-31 10:03:37,17,0,13.89,0
2025-03-31 10:03:37,18,0,13.89,0
2025-03-31 10:03:37,19,0,13.89,0
2025-03-31 10:03:37,2,2,2.606707445869688,0.13
2025-03-31 10:03:37,20,0,13.89,0
2025-03-31 10:03:37,21,0,13.89,0
2025-03-31 10:03:37,22,3,3.4640345280675433,0.2
2025-03-31 10:03:37,23,0,13.89,0
2025-03-31 10:03:37,24,2,3.3340716338017957,0.13
2025-03-31 10:03:37,25,0,13.89,0
2025-03-31 10:03:37,26,0,13.89,0
2025-03-31 10:03:37,27,3,5.9242691175546485,0.2
2025-03-31 10:03:37,28,0,13.89,0
2025-03-31 10:03:37,29,0,13.89,0
2025-03-31 10:03:37,3,3,3.166355662428515,0.2
2025-03-31 10:03:37,30,2,3.0518608229351227,0.13
2025-03-31 10:03:37,31,0,13.89,0
2025-03-31 10:03:37,32,0,13.89,0
2025-03-31 10:03:37,4,0,13.89,0
2025-03-31 10:03:37,5,0,13.89,0
2025-03-31 10:03:37,6,0,13.89,0
2025-03-31 10:03:37,7,3,2.9266637363542487,0.2
2025-03-31 10:03:37,8,0,13.89,0
2025-03-31 10:03:37,9,3,6.162772468593904,0.2
2025-03-31 10:03:38,1,0,13.89,0
2025-03-31 10:03:38,10,0,13.89,0
2025-03-31 10:03:38,11,0,13.89,0
2025-03-31 10:03:38,12,0,13.89,0
2025-03-31 10:03:38,13,0,13.89,0
2025-03-31 10:03:38,14,0,13.89,0
2025-03-31 10:03:38,15,0,13.89,0
2025-03-31 10:03:38,16,0,13.89,0
2025-03-31 10:03:38,17,0,13.89,0
2025-03-31 10:03:38,18,1,10.999079720366142,0.07
2025-03-31 10:03:38,19,0,13.89,0
2025-03-31 10:03:38,2,2,4.127014737238642,0.13
2025-03-31 10:03:38,20,0,13.89,0
2025-03-31 10:03:38,21,0,13.89,0
2025-03-31 10:03:38,22,3,3.4245266784679544,0.2
2025-03-31 10:03:38,23,0,13.89,0
2025-03-31 10:03:38,24,2,5.481705850549042,0.13
2025-03-31 10:03:38,25,0,13.89,0
2025-03-31 10:03:38,26,0,13.89,0
2025-03-31 10:03:38,27,3,6.5602856332726995,0.2
2025-03-31 10:03:38,28,0,13.89,0
2025-03-31 10:03:38,29,0,13.89,0
2025-03-31 10:03:38,3,3,3.121502114379725,0.2
2025-03-31 10:03:38,30,2,4.777421862352639,0.13
2025-03-31 10:03:38,31,0,13.89,0
2025-03-31 10:03:38,32,0,13.89,0
2025-03-31 10:03:38,4,0,13.89,0
2025-03-31 10:03:38,5,0,13.89,0
2025-03-31 10:03:38,6,0,13.89,0
2025-03-31 10:03:38,7,3,2.976176977027262,0.2
2025-03-31 10:03:38,8,0,13.89,0
2025-03-31 10:03:38,9,2,4.881657127162908,0.13
2025-03-31 10:03:39,1,0,13.89,0
2025-03-31 10:03:39,10,0,13.89,0
2025-03-31 10:03:39,11,0,13.89,0
2025-03-31 10:03:39,12,0,13.89,0
2025-03-31 10:03:39,13,0,13.89,0
2025-03-31 10:03:39,14,0,13.89,0
2025-03-31 10:03:39,15,0,13.89,0
2025-03-31 10:03:39,16,1,10.279776438260487,0.07
2025-03-31 10:03:39,17,0,13.89,0
2025-03-31 10:03:39,18,1,13.595435900979071,0.07
2025-03-31 10:03:39,19,0,13.89,0
2025-03-31 10:03:39,2,2,6.406744443695061,0.13
2025-03-31 10:03:39,20,0,13.89,0
2025-03-31 10:03:39,21,0,13.89,0
2025-03-31 10:03:39,22,3,2.9052005393203117,0.2
2025-03-31 10:03:39,23,0,13.89,0
2025-03-31 10:03:39,24,1,4.773006160650403,0.07
2025-03-31 10:03:39,25,0,13.89,0
2025-03-31 10:03:39,26,0,13.89,0
2025-03-31 10:03:39,27,3,6.328317869452658,0.2
2025-03-31 10:03:39,28,0,13.89,0
2025-03-31 10:03:39,29,0,13.89,0
2025-03-31 10:03:39,3,3,3.4901147275373745,0.2
2025-03-31 10:03:39,30,2,5.406337677967036,0.13
2025-03-31 10:03:39,31,0,13.89,0
2025-03-31 10:03:39,32,0,13.89,0
2025-03-31 10:03:39,4,0,13.89,0
2025-03-31 10:03:39,5,0,13.89,0
2025-03-31 10:03:39,6,1,13.911334063799814,0.07
2025-03-31 10:03:39,7,3,3.1556181239607373,0.2
2025-03-31 10:03:39,8,0,13.89,0
2025-03-31 10:03:39,9,2,6.601961786765606,0.13
2025-03-31 10:03:40,1,0,13.89,0
2025-03-31 10:03:40,10,0,13.89,0
2025-03-31 10:03:40,11,0,13.89,0
2025-03-31 10:03:40,12,0,13.89,0
2025-03-31 10:03:40,13,0,13.89,0
2025-03-31 10:03:40,14,0,13.89,0
2025-03-31 10:03:40,15,0,13.89,0
2025-03-31 10:03:40,16,1,11.190621110316515,0.07
2025-03-31 10:03:40,17,0,13.89,0
2025-03-31 10:03:40,18,1,13.906064996124625,0.07
2025-03-31 10:03:40,19,0,13.89,0
2025-03-31 10:03:40,2,2,2.742247932753526,0.13
2025-03-31 10:03:40,20,0,13.89,0
2025-03-31 10:03:40,21,0,13.89,0
2025-03-31 10:03:40,22,4,1.9199943433896443,0.27
2025-03-31 10:03:40,23,0,13.89,0
2025-03-31 10:03:40,24,2,3.269744249479846,0.13
2025-03-31 10:03:40,25,0,13.89,0
2025-03-31 10:03:40,26,0,13.89,0
2025-03-31 10:03:40,27,4,3.353216479599922,0.27
2025-03-31 10:03:40,28,0,13.89,0
2025-03-31 10:03:40,29,0,13.89,0
2025-03-31 10:03:40,3,4,1.876552869439866,0.27
2025-03-31 10:03:40,30,2,3.2425120625412096,0.13
2025-03-31 10:03:40,31,0,13.89,0
2025-03-31 10:03:40,32,0,13.89,0
2025-03-31 10:03:40,4,0,13.89,0
2025-03-31 10:03:40,5,1,14.302626492571541,0.07
2025-03-31 10:03:40,6,1,13.099814232823201,0.07
2025-03-31 10:03:40,7,4,2.0169080860865822,0.27
2025-03-31 10:03:40,8,0,13.89,0
2025-03-31 10:03:40,9,3,5.664005422134263,0.2
2025-03-31 10:03:41,1,0,13.89,0
2025-03-31 10:03:41,10,0,13.89,0
2025-03-31 10:03:41,11,0,13.89,0
2025-03-31 10:03:41,12,0,13.89,0
2025-03-31 10:03:41,13,0,13.89,0
2025-03-31 10:03:41,14,0,13.89,0
2025-03-31 10:03:41,15,0,13.89,0
2025-03-31 10:03:41,16,1,11.418421392081456,0.07
2025-03-31 10:03:41,17,0,13.89,0
2025-03-31 10:03:41,18,2,12.904715683566998,0.13
2025-03-31 10:03:41,19,0,13.89,0
2025-03-31 10:03:41,2,2,4.823384791077114,0.13
2025-03-31 10:03:41,20,0,13.89,0
2025-03-31 10:03:41,21,0,13.89,0
2025-03-31 10:03:41,22,4,2.134739149987644,0.27
2025-03-31 10:03:41,23,0,13.89,0
2025-03-31 10:03:41,24,2,5.470804697903805,0.13
2025-03-31 10:03:41,25,0,13.89,0
2025-03-31 10:03:41,26,0,13.89,0
2025-03-31 10:03:41,27,4,3.26313403393864,0.27
2025-03-31 10:03:41,28,0,13.89,0
2025-03-31 10:03:41,29,0,13.89,0
2025-03-31 10:03:41,3,4,1.8647866918800746,0.27
2025-03-31 10:03:41,30,2,5.359631493501366,0.13
2025-03-31 10:03:41,31,0,13.89,0
2025-03-31 10:03:41,32,0,13.89,0
2025-03-31 10:03:41,4,0,13.89,0
2025-03-31 10:03:41,5,1,13.281745363375627,0.07
2025-03-31 10:03:41,6,1,13.798827634018608,0.07
2025-03-31 10:03:41,7,4,1.9009643307990125,0.27
2025-03-31 10:03:41,8,0,13.89,0
2025-03-31 10:03:41,9,3,7.553599944316109,0.2
2025-03-31 10:03:42,1,0,13.89,0
2025-03-31 10:03:42,10,0,13.89,0
2025-03-31 10:03:42,11,0,13.89,0
2025-03-31 10:03:42,12,0,13.89,0
2025-03-31 10:03:42,13,0,13.89,0
2025-03-31 10:03:42,14,0,13.89,0
2025-03-31 10:03:42,15,0,13.89,0
2025-03-31 10:03:42,16,2,11.430605760884777,0.13
2025-03-31 10:03:42,17,0,13.89,0
2025-03-31 10:03:42,18,2,13.556501620736377,0.13
2025-03-31 10:03:42,19,0,13.89,0
2025-03-31 10:03:42,2,2,6.7669861179892905,0.13
2025-03-31 10:03:42,20,0,13.89,0
2025-03-31 10:03:42,21,0,13.89,0
2025-03-31 10:03:42,22,4,2.0209924285719807,0.27
2025-03-31 10:03:42,23,0,13.89,0
2025-03-31 10:03:42,24,1,4.6497104801703255,0.07
2025-03-31 10:03:42,25,0,13.89,0
2025-03-31 10:03:42,26,0,13.89,0
2025-03-31 10:03:42,27,4,3.0577655241170003,0.27
2025-03-31 10:03:42,28,0,13.89,0
2025-03-31 10:03:42,29,0,13.89,0
2025-03-31 10:03:42,3,4,1.4987661281516396,0.27
2025-03-31 10:03:42,30,1,3.894076943630353,0.07
2025-03-31 10:03:42,31,0,13.89,0
2025-03-31 10:03:42,32,0,13.89,0
2025-03-31 10:03:42,4,0,13.89,0
2025-03-31 10:03:42,5,1,13.432462835800358,0.07
2025-03-31 10:03:42,6,2,14.497784145460416,0.13
2025-03-31 10:03:42,7,4,1.6708759617823834,0.27
2025-03-31 10:03:42,8,0,13.89,0
2025-03-31 10:03:42,9,2,6.5676260913372975,0.13
2025-03-31 10:03:43,1,0,13.89,0
2025-03-31 10:03:43,10,0,13.89,0
2025-03-31 10:03:43,11,0,13.89,0
2025-03-31 10:03:43,12,0,13.89,0
2025-03-31 10:03:43,13,0,13.89,0
2025-03-31 10:03:43,14,0,13.89,0
2025-03-31 10:03:43,15,0,13.89,0
2025-03-31 10:03:43,16,2,11.61342581825453,0.13
2025-03-31 10:03:43,17,0,13.89,0
2025-03-31 10:03:43,18,1,14.15469087356744,0.07
2025-03-31 10:03:43,19,0,13.89,0
2025-03-31 10:03:43,2,2,2.8436189895728607,0.13
2025-03-31 10:03:43,20,0,13.89,0
2025-03-31 10:03:43,21,0,13.89,0
2025-03-31 10:03:43,22,5,0.8539978568814852,0.33
2025-03-31 10:03:43,23,0,13.89,0
2025-03-31 10:03:43,24,2,3.551136580621824,0.13
2025-03-31 10:03:43,25,0,13.89,0
2025-03-31 10:03:43,26,0,13.89,0
2025-03-31 10:03:43,27,5,2.4895878818608304,0.33
2025-03-31 10:03:43,28,0,13.89,0
2025-03-31 10:03:43,29,0,13.89,0
2025-03-31 10:03:43,3,5,0.7515512925520407,0.33
2025-03-31 10:03:43,30,2,3.118085641320795,0.13
2025-03-31 10:03:43,31,0,13.89,0
2025-03-31 10:03:43,32,0,13.89,0
2025-03-31 10:03:43,4,0,13.89,0
2025-03-31 10:03:43,5,2,13.081966348203515,0.13
2025-03-31 10:03:43,6,2,14.437766477528445,0.13
2025-03-31 10:03:43,7,5,0.7484614991202176,0.33
2025-03-31 10:03:43,8,0,13.89,0
2025-03-31 10:03:43,9,3,5.739243012860729,0.2
2025-03-31 10:03:44,1,0,13.89,0
2025-03-31 10:03:44,10,0,13.89,0
2025-03-31 10:03:44,11,0,13.89,0
2025-03-31 10:03:44,12,1,13.260536988709502,0.07
2025-03-31 10:03:44,13,0,13.89,0
2025-03-31 10:03:44,14,0,13.89,0
2025-03-31 10:03:44,15,0,13.89,0
2025-03-31 10:03:44,16,2,10.33019695703872,0.13
2025-03-31 10:03:44,17,0,13.89,0
2025-03-31 10:03:44,18,2,12.372593340055067,0.13
2025-03-31 10:03:44,19,0,13.89,0
2025-03-31 10:03:44,2,2,4.225640169368126,0.13
2025-03-31 10:03:44,20,0,13.89,0
2025-03-31 10:03:44,21,0,13.89,0
2025-03-31 10:03:44,22,5,0.8200631476160167,0.33
2025-03-31 10:03:44,23,0,13.89,0
2025-03-31 10:03:44,24,2,4.944384382269345,0.13
2025-03-31 10:03:44,25,0,13.89,0
2025-03-31 10:03:44,26,0,13.89,0
2025-03-31 10:03:44,27,5,2.631184933377117,0.33
2025-03-31 10:03:44,28,0,13.89,0
2025-03-31 10:03:44,29,0,13.89,0
2025-03-31 10:03:44,3,5,0.46799622107330086,0.33
2025-03-31 10:03:44,30,2,5.179064485011622,0.13
2025-03-31 10:03:44,31,0,13.89,0
2025-03-31 10:03:44,32,0,13.89,0
2025-03-31 10:03:44,4,0,13.89,0
2025-03-31 10:03:44,5,2,13.851194169071189,0.13
2025-03-31 10:03:44,6,2,13.861686215228353,0.13
2025-03-31 10:03:44,7,5,0.45533034672379713,0.33
2025-03-31 10:03:44,8,0,13.89,0
2025-03-31 10:03:44,9,3,7.711759474990269,0.2
2025-03-31 10:03:45,1,0,13.89,0
2025-03-31 10:03:45,10,0,13.89,0
2025-03-31 10:03:45,11,0,13.89,0
2025-03-31 10:03:45,12,1,13.689177581017285,0.07
2025-03-31 10:03:45,13,0,13.89,0
2025-03-31 10:03:45,14,0,13.89,0
2025-03-31 10:03:45,15,0,13.89,0
2025-03-31 10:03:45,16,3,8.622653169682499,0.2
2025-03-31 10:03:45,17,0,13.89,0
2025-03-31 10:03:45,18,1,12.933015421318359,0.07
2025-03-31 10:03:45,19,0,13.89,0
2025-03-31 10:03:45,2,2,6.0434683628729555,0.13
2025-03-31 10:03:45,20,0,13.89,0
2025-03-31 10:03:45,21,0,13.89,0
2025-03-31 10:03:45,22,5,0.3917174848166727,0.33
2025-03-31 10:03:45,23,0,13.89,0
2025-03-31 10:03:45,24,1,3.9714746193028985,0.07
2025-03-31 10:03:45,25,0,13.89,0
2025-03-31 10:03:45,26,0,13.89,0
2025-03-31 10:03:45,27,5,2.3738802874683413,0.33
2025-03-31 10:03:45,28,0,13.89,0
2025-03-31 10:03:45,29,0,13.89,0
2025-03-31 10:03:45,3,5,0.22527074597815505,0.33
2025-03-31 10:03:45,30,1,3.809240976953879,0.07
2025-03-31 10:03:45,31,0,13.89,0
2025-03-31 10:03:45,32,0,13.89,0
2025-03-31 10:03:45,4,0,13.89,0
2025-03-31 10:03:45,5,2,13.999259687437824,0.13
2025-03-31 10:03:45,6,3,13.458116739986444,0.2
2025-03-31 10:03:45,7,5,0.16823635052205282,0.33
2025-03-31 10:03:45,8,0,13.89,0
2025-03-31 10:03:45,9,2,7.022443127550651,0.13
2025-03-31 10:03:46,1,0,13.89,0
2025-03-31 10:03:46,10,0,13.89,0
2025-03-31 10:03:46,11,0,13.89,0
2025-03-31 10:03:46,12,1,13.400365623926193,0.07
2025-03-31 10:03:46,13,0,13.89,0
2025-03-31 10:03:46,14,0,13.89,0
2025-03-31 10:03:46,15,0,13.89,0
2025-03-31 10:03:46,16,3,6.6431115328140855,0.2
2025-03-31 10:03:46,17,0,13.89,0
2025-03-31 10:03:46,18,1,13.555673851878398,0.07
2025-03-31 10:03:46,19,0,13.89,0
2025-03-31 10:03:46,2,2,2.795254763227422,0.13
2025-03-31 10:03:46,20,0,13.89,0
2025-03-31 10:03:46,21,0,13.89,0
2025-03-31 10:03:46,22,5,0.14266687953491508,0.33
2025-03-31 10:03:46,23,0,13.89,0
2025-03-31 10:03:46,24,2,3.2837754193111324,0.13
2025-03-31 10:03:46,25,0,13.89,0
2025-03-31 10:03:46,26,0,13.89,0
2025-03-31 10:03:46,27,6,1.5629601276762903,0.4
2025-03-31 10:03:46,28,0,13.89,0
2025-03-31 10:03:46,29,0,13.89,0
2025-03-31 10:03:46,3,5,0.20419709670890884,0.33
2025-03-31 10:03:46,30,2,2.6387613666476684,0.13
2025-03-31 10:03:46,31,0,13.89,0
2025-03-31 10:03:46,32,0,13.89,0
2025-03-31 10:03:46,4,0,13.89,0
2025-03-31 10:03:46,5,3,13.405790406854925,0.2
2025-03-31 10:03:46,6,3,13.82097244749899,0.2
2025-03-31 10:03:46,7,5,0.1270458289409779,0.33
2025-03-31 10:03:46,8,0,13.89,0
2025-03-31 10:03:46,9,3,5.949471962808942,0.2
2025-03-31 10:03:47,1,0,13.89,0
2025-03-31 10:03:47,10,0,13.89,0
2025-03-31 10:03:47,11,0,13.89,0
2025-03-31 10:03:47,12,2,12.777224473924601,0.13
2025-03-31 10:03:47,13,0,13.89,0
2025-03-31 10:03:47,14,0,13.89,0
2025-03-31 10:03:47,15,0,13.89,0
2025-03-31 10:03:47,16,3,5.175419493548731,0.2
2025-03-31 10:03:47,17,0,13.89,0
2025-03-31 10:03:47,18,2,13.034190572205524,0.13
2025-03-31 10:03:47,19,0,13.89,0
2025-03-31 10:03:47,2,2,4.51355864055222,0.13
2025-03-31 10:03:47,20,0,13.89,0
2025-03-31 10:03:47,21,0,13.89,0
2025-03-31 10:03:47,22,5,0.11812580477851506,0.33
2025-03-31 10:03:47,23,0,13.89,0
2025-03-31 10:03:47,24,2,4.819372935255524,0.13
2025-03-31 10:03:47,25,0,13.89,0
2025-03-31 10:03:47,26,0,13.89,0
2025-03-31 10:03:47,27,6,1.4559389796477653,0.4
2025-03-31 10:03:47,28,0,13.89,0
2025-03-31 10:03:47,29,0,13.89,0
2025-03-31 10:03:47,3,5,0.08660408696940655,0.33
2025-03-31 10:03:47,30,2,4.119136186153629,0.13
2025-03-31 10:03:47,31,0,13.89,0
2025-03-31 10:03:47,32,0,13.89,0
2025-03-31 10:03:47,4,0,13.89,0
2025-03-31 10:03:47,5,3,13.608903374826946,0.2
2025-03-31 10:03:47,6,2,13.859300663068979,0.13
2025-03-31 10:03:47,7,5,0.061670182381588924,0.33
2025-03-31 10:03:47,8,0,13.89,0
2025-03-31 10:03:47,9,2,4.73829641151242,0.13
2025-03-31 10:03:48,1,0,13.89,0
2025-03-31 10:03:48,10,0,13.89,0
2025-03-31 10:03:48,11,0,13.89,0
2025-03-31 10:03:48,12,2,11.513279896570591,0.13
2025-03-31 10:03:48,13,0,13.89,0
2025-03-31 10:03:48,14,0,13.89,0
2025-03-31 10:03:48,15,0,13.89,0
2025-03-31 10:03:48,16,4,4.894215635684494,0.27
2025-03-31 10:03:48,17,0,13.89,0
2025-03-31 10:03:48,18,1,14.464444733212805,0.07
2025-03-31 10:03:48,19,0,13.89,0
2025-03-31 10:03:48,2,2,6.5972050797543496,0.13
2025-03-31 10:03:48,20,0,13.89,0
2025-03-31 10:03:48,21,0,13.89,0
